dataset,taxon_1,taxon_2,tested_status,interaction_label,effect_sign,effect_strength,n_evidence,truth_type,label_rule,mixed_evidence,direction_available,experimental_setting
pairinterax,Blautia obeum,Clostridium sporogenes,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Dorea longicatena,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Enterococcus faecium,positive,1,-1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Escherichia coli,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Faecalibacterium prausnitzii,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Klebsiella pneumoniae,ambiguous,,1,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Klebsiella variicola,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Parabacteroides distasonis,ambiguous,,-1,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Prevotella copri,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Proteus mirabilis,positive,1,-1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Staphylococcus haemolyticus,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Streptococcus salivarius,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia obeum,Sutterella wadsworthensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Catenibacterium mitsuokai,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Clostridium sporogenes,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Dorea longicatena,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Enterococcus faecalis,tested_neutral,0,,,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Escherichia coli,tested_neutral,0,,,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Escherichia fergusonii,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Faecalibacterium prausnitzii,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Faecalimonas umbilicata,positive,1,-1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Klebsiella pneumoniae,ambiguous,,-1,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Klebsiella quasipneumoniae,tested_neutral,0,,,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Mitsuokella multacida,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Parabacteroides distasonis,tested_neutral,0,,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Paraclostridium benzoelyticum,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Prevotella copri,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Ruminococcus gnavus,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Streptococcus pasteurianus,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Streptococcus salivarius,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Blautia wexlerae,Sutterella wadsworthensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Catenibacterium mitsuokai,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Citrobacter freundii,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Citrobacter gillenii,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Clostridium celatum,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Clostridium tertium,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Collinsella aerofaciens,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Dorea longicatena,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Enterobacter hormaechei,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Enterococcus faecalis,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Enterococcus faecium,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Erwinia gerundensis,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Escherichia coli,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Faecalibacterium prausnitzii,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Klebsiella pneumoniae,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Klebsiella variicola,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Mitsuokella multacida,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Parabacteroides distasonis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Parabacteroides merdae,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Paraclostridium benzoelyticum,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Prevotella copri,ambiguous,,-1,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Proteus mirabilis,ambiguous,,1,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Shigella flexneri,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Staphylococcus haemolyticus,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Streptococcus salivarius,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas paravirosa,Sutterella wadsworthensis,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Catenibacterium mitsuokai,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Cellulomonas hominis,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Clostridium scindens,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Clostridium sporogenes,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Clostridium symbiosum,positive,1,-1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Dorea longicatena,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Enterococcus faecalis,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Escherichia coli,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Escherichia fergusonii,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Faecalibacterium prausnitzii,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Hungatella effluvii,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Klebsiella quasipneumoniae,tested_neutral,0,,,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Parabacteroides distasonis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Parabacteroides merdae,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Phocaeicola dorei,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Phocaeicola vulgatus,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Prevotella copri,tested_neutral,0,,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Proteus mirabilis,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Sellimonas intestinalis,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Streptococcus salivarius,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Sutterella wadsworthensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Butyricimonas virosa,Zhenhengia yiwuensis,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Citrobacter freundii,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Citrobacter gillenii,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium butyricum,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium celatum,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium leptum,positive,1,1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium perfringens,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium scindens,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium symbiosum,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium tertium,positive,1,,1,4,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Clostridium thiosulfatireducens,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Collinsella aerofaciens,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Coprobacillus cateniformis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Dorea longicatena,tested_neutral,0,,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Enterobacter hormaechei,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Enterococcus faecalis,positive,1,,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Enterococcus faecium,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Enterococcus hirae,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Escherichia coli,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Faecalibacterium prausnitzii,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Faecalicatena contorta,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Faecalimonas umbilicata,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Flintibacter hominis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Gordonibacter massiliensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Hungatella effluvii,positive,1,-1,1,4,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Klebsiella pneumoniae,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Klebsiella quasipneumoniae,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Odoribacter splanchnicus,ambiguous,,-1,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Parabacteroides distasonis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Parabacteroides merdae,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Paraclostridium benzoelyticum,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Paraeggerthella hongkongensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Phocaeicola coprocola,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Phocaeicola dorei,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Phocaeicola vulgatus,ambiguous,,-1,,4,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Prevotella copri,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Proteus mirabilis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Ruminococcus gnavus,positive,1,,1,4,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Sellimonas intestinalis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Shigella flexneri,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Staphylococcus haemolyticus,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Streptococcus pasteurianus,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Streptococcus salivarius,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Sutterella wadsworthensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Tissierella hominis,tested_neutral,0,,,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Catenibacterium mitsuokai,Zhenhengia yiwuensis,positive,1,-1,1,2,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Cellulomonas hominis,Clostridium scindens,positive,1,1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Cellulomonas hominis,Clostridium symbiosum,positive,1,-1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
pairinterax,Cellulomonas hominis,Clostridium tertium,positive,1,,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,TRUE,TRUE,PairInteraX coculture assay
pairinterax,Cellulomonas hominis,Enterococcus faecalis,positive,1,-1,1,1,pairwise_coculture,unanimous non-neutral strain evidence; mixed neutral/non-neutral evidence is ambiguous,FALSE,TRUE,PairInteraX coculture assay
