analysis_set,method,recall,mean_precision,se_precision,folds,lower_se,upper_se,system
carlstrom_phyllosphere_2019,SparCC,0.71,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.72,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.73,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.74,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.75,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.76,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.77,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.78,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.79,0.1326388696294,0.00344453060124344,5,0.129194339028156,0.136083400230643,Carlström
carlstrom_phyllosphere_2019,SparCC,0.8,0.132473306715492,0.00352931030126438,5,0.128943996414228,0.136002617016757,Carlström
carlstrom_phyllosphere_2019,SparCC,0.81,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.82,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.83,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.84,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.85,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.86,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.87,0.131604512389251,0.00302328373262921,5,0.128581228656622,0.13462779612188,Carlström
carlstrom_phyllosphere_2019,SparCC,0.88,0.130969994622754,0.003411480257747,5,0.127558514365007,0.134381474880501,Carlström
carlstrom_phyllosphere_2019,SparCC,0.89,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.9,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.91,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.92,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.93,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.94,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.95,0.1291377669758,0.00240968608538575,5,0.126728080890415,0.131547453061186,Carlström
carlstrom_phyllosphere_2019,SparCC,0.96,0.12857033300581,0.00251234774275741,5,0.126057985263052,0.131082680748567,Carlström
carlstrom_phyllosphere_2019,SparCC,0.97,0.127431706649134,0.00230566820304982,5,0.125126038446084,0.129737374852184,Carlström
carlstrom_phyllosphere_2019,SparCC,0.98,0.127431706649134,0.00230566820304982,5,0.125126038446084,0.129737374852184,Carlström
carlstrom_phyllosphere_2019,SparCC,0.99,0.127431706649134,0.00230566820304982,5,0.125126038446084,0.129737374852184,Carlström
carlstrom_phyllosphere_2019,SparCC,1,0.127431706649134,0.00230566820304982,5,0.125126038446084,0.129737374852184,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0,1,0,5,1,1,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.01,0.598709677419355,0.171054755702644,5,0.427654921716711,0.769764433121999,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.02,0.598709677419355,0.171054755702644,5,0.427654921716711,0.769764433121999,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.03,0.598709677419355,0.171054755702644,5,0.427654921716711,0.769764433121999,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.04,0.598709677419355,0.171054755702644,5,0.427654921716711,0.769764433121999,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.05,0.458709677419355,0.140603722809341,5,0.318105954610014,0.599313400228696,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.06,0.458709677419355,0.140603722809341,5,0.318105954610014,0.599313400228696,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.07,0.458709677419355,0.140603722809341,5,0.318105954610014,0.599313400228696,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.08,0.458709677419355,0.140603722809341,5,0.318105954610014,0.599313400228696,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.09,0.27800792303339,0.0238559641122555,5,0.254151958921134,0.301863887145645,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.1,0.27800792303339,0.0238559641122555,5,0.254151958921134,0.301863887145645,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.11,0.27800792303339,0.0238559641122555,5,0.254151958921134,0.301863887145645,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.12,0.27800792303339,0.0238559641122555,5,0.254151958921134,0.301863887145645,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.13,0.246469461494928,0.0260484530192398,5,0.220421008475689,0.272517914514168,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.14,0.246469461494928,0.0260484530192398,5,0.220421008475689,0.272517914514168,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.15,0.246469461494928,0.0260484530192398,5,0.220421008475689,0.272517914514168,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.16,0.246469461494928,0.0260484530192398,5,0.220421008475689,0.272517914514168,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.17,0.195971949057117,0.0178925071879557,5,0.178079441869162,0.213864456245073,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.18,0.195971949057117,0.0178925071879557,5,0.178079441869162,0.213864456245073,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.19,0.195971949057117,0.0178925071879557,5,0.178079441869162,0.213864456245073,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.2,0.195971949057117,0.0178925071879557,5,0.178079441869162,0.213864456245073,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.21,0.194166146753545,0.0175771398680941,5,0.17658900688545,0.211743286621639,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.22,0.194166146753545,0.0175771398680941,5,0.17658900688545,0.211743286621639,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.23,0.194166146753545,0.0175771398680941,5,0.17658900688545,0.211743286621639,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.24,0.194166146753545,0.0175771398680941,5,0.17658900688545,0.211743286621639,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.25,0.185742233710066,0.00994817865166946,5,0.175794055058397,0.195690412361736,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.26,0.185742233710066,0.00994817865166946,5,0.175794055058397,0.195690412361736,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.27,0.185742233710066,0.00994817865166946,5,0.175794055058397,0.195690412361736,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.28,0.185742233710066,0.00994817865166946,5,0.175794055058397,0.195690412361736,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.29,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.3,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.31,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.32,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.33,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.34,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.35,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.36,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.37,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.38,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.39,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.4,0.178355870073703,0.00562325029972426,5,0.172732619773978,0.183979120373427,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.41,0.171781072322434,0.00756190085622931,5,0.164219171466205,0.179342973178664,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.42,0.171781072322434,0.00756190085622931,5,0.164219171466205,0.179342973178664,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.43,0.171781072322434,0.00756190085622931,5,0.164219171466205,0.179342973178664,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.44,0.171781072322434,0.00756190085622931,5,0.164219171466205,0.179342973178664,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.45,0.169807877981407,0.00842365474455822,5,0.161384223236849,0.178231532725965,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.46,0.163059013607623,0.011640405666263,5,0.151418607941361,0.174699419273886,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.47,0.163059013607623,0.011640405666263,5,0.151418607941361,0.174699419273886,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.48,0.163059013607623,0.011640405666263,5,0.151418607941361,0.174699419273886,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.49,0.160929174758931,0.0121637333189609,5,0.14876544143997,0.173092908077891,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.5,0.160929174758931,0.0121637333189609,5,0.14876544143997,0.173092908077891,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.51,0.160929174758931,0.0121637333189609,5,0.14876544143997,0.173092908077891,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.52,0.160929174758931,0.0121637333189609,5,0.14876544143997,0.173092908077891,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.53,0.159955148784905,0.0124633315207279,5,0.147491817264177,0.172418480305632,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.54,0.159955148784905,0.0124633315207279,5,0.147491817264177,0.172418480305632,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.55,0.159955148784905,0.0124633315207279,5,0.147491817264177,0.172418480305632,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.56,0.159955148784905,0.0124633315207279,5,0.147491817264177,0.172418480305632,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.57,0.156064483705784,0.0137648542667086,5,0.142299629439076,0.169829337972493,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.58,0.156064483705784,0.0137648542667086,5,0.142299629439076,0.169829337972493,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.59,0.156064483705784,0.0137648542667086,5,0.142299629439076,0.169829337972493,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.6,0.156064483705784,0.0137648542667086,5,0.142299629439076,0.169829337972493,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.61,0.155563409976364,0.0139519918431483,5,0.141611418133216,0.169515401819513,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.62,0.155563409976364,0.0139519918431483,5,0.141611418133216,0.169515401819513,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.63,0.155430651927908,0.0140122701535322,5,0.141418381774375,0.16944292208144,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.64,0.155430651927908,0.0140122701535322,5,0.141418381774375,0.16944292208144,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.65,0.155430651927908,0.0140122701535322,5,0.141418381774375,0.16944292208144,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.66,0.155430651927908,0.0140122701535322,5,0.141418381774375,0.16944292208144,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.67,0.155430651927908,0.0140122701535322,5,0.141418381774375,0.16944292208144,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.68,0.155430651927908,0.0140122701535322,5,0.141418381774375,0.16944292208144,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.69,0.154700665051267,0.0143091011032039,5,0.140391563948063,0.169009766154471,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.7,0.154700665051267,0.0143091011032039,5,0.140391563948063,0.169009766154471,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.71,0.152988890820409,0.0151333251812671,5,0.137855565639142,0.168122216001676,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.72,0.152988890820409,0.0151333251812671,5,0.137855565639142,0.168122216001676,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.73,0.150109722992788,0.0137988478382509,5,0.136310875154537,0.163908570831038,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.74,0.150109722992788,0.0137988478382509,5,0.136310875154537,0.163908570831038,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.75,0.150109722992788,0.0137988478382509,5,0.136310875154537,0.163908570831038,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.76,0.145588079761467,0.0106135002903307,5,0.134974579471136,0.156201580051798,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.77,0.143353845527233,0.00943710134012138,5,0.133916744187111,0.152790946867354,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.78,0.143353845527233,0.00943710134012138,5,0.133916744187111,0.152790946867354,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.79,0.143353845527233,0.00943710134012138,5,0.133916744187111,0.152790946867354,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.8,0.143353845527233,0.00943710134012138,5,0.133916744187111,0.152790946867354,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.81,0.139732223905611,0.0084871660992468,5,0.131245057806364,0.148219390004858,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.82,0.139732223905611,0.0084871660992468,5,0.131245057806364,0.148219390004858,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.83,0.139732223905611,0.0084871660992468,5,0.131245057806364,0.148219390004858,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.84,0.135978972326272,0.00524911874187693,5,0.130729853584396,0.141228091068149,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.85,0.132853119200419,0.00529931564234238,5,0.127553803558077,0.138152434842762,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.86,0.132853119200419,0.00529931564234238,5,0.127553803558077,0.138152434842762,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.87,0.132853119200419,0.00529931564234238,5,0.127553803558077,0.138152434842762,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.88,0.132555322893094,0.00502937355813809,5,0.127525949334955,0.137584696451232,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.89,0.132555322893094,0.00502937355813809,5,0.127525949334955,0.137584696451232,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.9,0.132555322893094,0.00502937355813809,5,0.127525949334955,0.137584696451232,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.91,0.132555322893094,0.00502937355813809,5,0.127525949334955,0.137584696451232,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.92,0.129963246771364,0.00291835471047152,5,0.127044892060893,0.132881601481836,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.93,0.129963246771364,0.00291835471047152,5,0.127044892060893,0.132881601481836,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.94,0.129963246771364,0.00291835471047152,5,0.127044892060893,0.132881601481836,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.95,0.129963246771364,0.00291835471047152,5,0.127044892060893,0.132881601481836,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.96,0.127288802912967,0.00230018653379695,5,0.12498861637917,0.129588989446764,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.97,0.127288802912967,0.00230018653379695,5,0.12498861637917,0.129588989446764,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.98,0.127288802912967,0.00230018653379695,5,0.12498861637917,0.129588989446764,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,0.99,0.127288802912967,0.00230018653379695,5,0.12498861637917,0.129588989446764,Carlström
carlstrom_phyllosphere_2019,PLNNetwork,1,0.127288802912967,0.00230018653379695,5,0.12498861637917,0.129588989446764,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0,1,0,5,1,1,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.01,0.442591431556949,0.142979296242071,5,0.299612135314878,0.58557072779902,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.02,0.442591431556949,0.142979296242071,5,0.299612135314878,0.58557072779902,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.03,0.442591431556949,0.142979296242071,5,0.299612135314878,0.58557072779902,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.04,0.442591431556949,0.142979296242071,5,0.299612135314878,0.58557072779902,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.05,0.415924764890282,0.150369428102825,5,0.265555336787457,0.566294192993107,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.06,0.415924764890282,0.150369428102825,5,0.265555336787457,0.566294192993107,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.07,0.415924764890282,0.150369428102825,5,0.265555336787457,0.566294192993107,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.08,0.415924764890282,0.150369428102825,5,0.265555336787457,0.566294192993107,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.09,0.302078611044128,0.0755590332199496,5,0.226519577824179,0.377637644264078,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.1,0.302078611044128,0.0755590332199496,5,0.226519577824179,0.377637644264078,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.11,0.302078611044128,0.0755590332199496,5,0.226519577824179,0.377637644264078,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.12,0.302078611044128,0.0755590332199496,5,0.226519577824179,0.377637644264078,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.13,0.254729737695255,0.0488789829589942,5,0.205850754736261,0.303608720654249,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.14,0.254729737695255,0.0488789829589942,5,0.205850754736261,0.303608720654249,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.15,0.254729737695255,0.0488789829589942,5,0.205850754736261,0.303608720654249,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.16,0.254729737695255,0.0488789829589942,5,0.205850754736261,0.303608720654249,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.17,0.225599746624965,0.0403707664527917,5,0.185228980172174,0.265970513077757,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.18,0.225599746624965,0.0403707664527917,5,0.185228980172174,0.265970513077757,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.19,0.225599746624965,0.0403707664527917,5,0.185228980172174,0.265970513077757,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.2,0.225599746624965,0.0403707664527917,5,0.185228980172174,0.265970513077757,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.21,0.22271513124035,0.0386859554912231,5,0.184029175749127,0.261401086731573,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.22,0.22271513124035,0.0386859554912231,5,0.184029175749127,0.261401086731573,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.23,0.22271513124035,0.0386859554912231,5,0.184029175749127,0.261401086731573,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.24,0.22271513124035,0.0386859554912231,5,0.184029175749127,0.261401086731573,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.25,0.175964811404582,0.00500483862156627,5,0.170959972783016,0.180969650026148,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.26,0.175964811404582,0.00500483862156627,5,0.170959972783016,0.180969650026148,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.27,0.175964811404582,0.00500483862156627,5,0.170959972783016,0.180969650026148,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.28,0.175964811404582,0.00500483862156627,5,0.170959972783016,0.180969650026148,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.29,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.3,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.31,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.32,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.33,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.34,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.35,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.36,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.37,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.38,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.39,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.4,0.173605464762114,0.00457030374395331,5,0.16903516101816,0.178175768506067,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.41,0.16859962570198,0.00659512575675241,5,0.162004499945228,0.175194751458732,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.42,0.16859962570198,0.00659512575675241,5,0.162004499945228,0.175194751458732,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.43,0.16859962570198,0.00659512575675241,5,0.162004499945228,0.175194751458732,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.44,0.16859962570198,0.00659512575675241,5,0.162004499945228,0.175194751458732,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.45,0.167095314566408,0.00725692250928793,5,0.159838392057121,0.174352237075696,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.46,0.160346450192625,0.0103947413545939,5,0.149951708838031,0.170741191547219,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.47,0.160346450192625,0.0103947413545939,5,0.149951708838031,0.170741191547219,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.48,0.160346450192625,0.0103947413545939,5,0.149951708838031,0.170741191547219,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.49,0.15829907773386,0.0108793397680489,5,0.147419737965811,0.169178417501909,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.5,0.15829907773386,0.0108793397680489,5,0.147419737965811,0.169178417501909,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.51,0.15829907773386,0.0108793397680489,5,0.147419737965811,0.169178417501909,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.52,0.15829907773386,0.0108793397680489,5,0.147419737965811,0.169178417501909,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.53,0.157325051759834,0.011156046195723,5,0.146169005564111,0.168481097955557,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.54,0.157325051759834,0.011156046195723,5,0.146169005564111,0.168481097955557,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.55,0.157325051759834,0.011156046195723,5,0.146169005564111,0.168481097955557,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.56,0.157325051759834,0.011156046195723,5,0.146169005564111,0.168481097955557,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.57,0.153741404224574,0.0123452405886521,5,0.141396163635922,0.166086644813226,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.58,0.153741404224574,0.0123452405886521,5,0.141396163635922,0.166086644813226,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.59,0.153741404224574,0.0123452405886521,5,0.141396163635922,0.166086644813226,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.6,0.153741404224574,0.0123452405886521,5,0.141396163635922,0.166086644813226,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.61,0.153240330495154,0.0125303556034758,5,0.140709974891678,0.16577068609863,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.62,0.153240330495154,0.0125303556034758,5,0.140709974891678,0.16577068609863,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.63,0.153107572446697,0.0125913163038931,5,0.140516256142804,0.16569888875059,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.64,0.153107572446697,0.0125913163038931,5,0.140516256142804,0.16569888875059,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.65,0.153107572446697,0.0125913163038931,5,0.140516256142804,0.16569888875059,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.66,0.153107572446697,0.0125913163038931,5,0.140516256142804,0.16569888875059,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.67,0.153107572446697,0.0125913163038931,5,0.140516256142804,0.16569888875059,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.68,0.153107572446697,0.0125913163038931,5,0.140516256142804,0.16569888875059,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.69,0.152377585570057,0.0128879787796025,5,0.139489606790454,0.165265564349659,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.7,0.152377585570057,0.0128879787796025,5,0.139489606790454,0.165265564349659,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.71,0.150665811339198,0.0137251178460391,5,0.136940693493159,0.164390929185238,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.72,0.150665811339198,0.0137251178460391,5,0.136940693493159,0.164390929185238,Carlström
carlstrom_phyllosphere_2019,SPIEC-EASI,0.73,0.148294129923269,0.012618163795784,5,0.135675966127485,0.160912293719053,Carlström
