dataset,taxon_1,taxon_2,interaction_label,tested_status,conet_selected,conet_score,conet_qvalue,method_number
pairinterax,Bacteroides salyersiae,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Paraeggerthella hongkongensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Phocaeicola coprocola,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Prevotella copri,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Sellimonas intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Tissierella hominis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides salyersiae,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Bacteroides thetaiotaomicron,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Clostridium butyricum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Gordonibacter pamelaeae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Klebsiella quasipneumoniae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Proteus mirabilis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides stercoris,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Bacteroides uniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Clostridium tertium,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Clostridium thiosulfatireducens,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Escherichia coli,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Faecalicatena contorta,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Gordonibacter pamelaeae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Mitsuokella multacida,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides thetaiotaomicron,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Bacteroides xylanisolvens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Bifidobacterium longum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Blautia luti,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Blautia obeum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Blautia wexlerae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Butyricimonas paravirosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium butyricum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium perfringens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Clostridium thiosulfatireducens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Collinsella aerofaciens,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Dorea longicatena,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Faecalimonas umbilicata,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Paraeggerthella hongkongensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Phocaeicola coprocola,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Sellimonas intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Tissierella hominis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides uniformis,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Bifidobacterium bifidum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Faecalibacterium prausnitzii,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Gordonibacter pamelaeae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Klebsiella pneumoniae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bacteroides xylanisolvens,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Bifidobacterium longum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Bifidobacterium pseudocatenulatum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Blautia luti,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Blautia obeum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Blautia wexlerae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Butyricimonas paravirosa,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium butyricum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium leptum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium perfringens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Clostridium thiosulfatireducens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Collinsella aerofaciens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Dorea longicatena,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Faecalimonas umbilicata,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Paraeggerthella hongkongensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Phocaeicola coprocola,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Phocaeicola dorei,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Sellimonas intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Tissierella hominis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium bifidum,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Bifidobacterium pseudocatenulatum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Clostridium sporogenes,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Clostridium symbiosum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Faecalibacterium prausnitzii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Paraclostridium benzoelyticum,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium longum,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Blautia hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Blautia luti,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Blautia obeum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Blautia wexlerae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Butyricimonas paravirosa,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Citrobacter gillenii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium butyricum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium celatum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium leptum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium perfringens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium scindens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium symbiosum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium tertium,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Clostridium thiosulfatireducens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Collinsella aerofaciens,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Coprobacillus cateniformis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Dorea longicatena,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Enterobacter hormaechei,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Enterococcus faecalis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Enterococcus faecium,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Escherichia coli,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Faecalibacterium prausnitzii,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Faecalicatena contorta,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Faecalimonas umbilicata,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Flintibacter hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Gordonibacter massiliensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Klebsiella pneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Klebsiella quasipneumoniae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Odoribacter splanchnicus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Parabacteroides distasonis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Parabacteroides merdae,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Paraclostridium benzoelyticum,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Paraeggerthella hongkongensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Phocaeicola coprocola,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Prevotella copri,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Ruminococcus gnavus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Sellimonas intestinalis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Shigella flexneri,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Staphylococcus haemolyticus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Streptococcus pasteurianus,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Tissierella hominis,1,positive,0.0,0.0,,0.0
pairinterax,Bifidobacterium pseudocatenulatum,Zhenhengia yiwuensis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Blautia hominis,Butyricimonas virosa,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Catenibacterium mitsuokai,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Clostridium sporogenes,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Enterococcus hirae,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Faecalimonas umbilicata,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Hungatella effluvii,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Parabacteroides distasonis,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Phocaeicola dorei,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Phocaeicola vulgatus,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Prevotella copri,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Streptococcus salivarius,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Sutterella wadsworthensis,1,positive,0.0,0.0,,0.0
pairinterax,Blautia hominis,Zhenhengia yiwuensis,1,positive,0.0,0.0,,0.0
pairinterax,Blautia luti,Blautia obeum,1,positive,0.0,0.0,,0.0
pairinterax,Blautia luti,Catenibacterium mitsuokai,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Blautia luti,Citrobacter freundii,1,positive,0.0,0.0,,0.0
pairinterax,Blautia luti,Dorea longicatena,1,positive,0.0,0.0,,0.0
pairinterax,Blautia luti,Faecalibacterium prausnitzii,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Blautia luti,Klebsiella pneumoniae,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Blautia luti,Lachnospira pectinoschiza,1,positive,0.0,0.0,,0.0
pairinterax,Blautia luti,Parabacteroides distasonis,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Blautia luti,Prevotella copri,0,tested_neutral,0.0,0.0,,0.0
pairinterax,Blautia luti,Proteus mirabilis,1,positive,0.0,0.0,,0.0
pairinterax,Blautia luti,Streptococcus salivarius,0,tested_neutral,0.0,0.0,,0.0
